,university,carrer,inscription_date,first_name,last_name,gender,age,location,email
182,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-12-24,Mary,davies,F,30.0,CAMPO SABATE,Natasha48@gmail.com
183,-universidad-abierta-interamericana,Diseño-industrial,2020-10-01,Nathan,shelton,M,42.0,AMBAS PUNTILLAS,Jamievaldez@hotmail.com
184,-universidad-abierta-interamericana,Agronomía,2021-01-20,Mark,harris,M,-37.0,ABRA PAMPA,Mckinneynancy@gmail.com
185,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-09-09,Casey,cox,M,-7.0,AMBATO,Jason33@hotmail.com
186,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-12-10,Jordan,blankenship,M,33.0,BARRIO EL MOLINO,Johnsonlauren@yahoo.com
187,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-11-21,Michael,sullivan,M,8.0,ISLA TIGRE,Schmidtlisa@hotmail.com
188,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-11-21,David,robinson,M,11.0,AGUA COLORADA,Jenniferrasmussen@yahoo.com
189,-universidad-abierta-interamericana,Ingeniería-en-informática,2020-10-26,Daniel,olson,M,3.0,IRAOLA,Michael89@hotmail.com
190,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-11-03,Aaron,garcia,M,-24.0,ARTEAGA,Christopherfisher@yahoo.com
191,-universidad-abierta-interamericana,Ciencias-veterinarias,2021-01-13,Alexis,smith,F,-5.0,CABRAL,Danielcarly@hotmail.com
192,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-11-03,Carrie,rivera,F,-25.0,BANDERALO,Eugeneharris@hotmail.com
193,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-12-19,Adam,simpson,M,14.0,SANCTI SPIRITU,Garybrown@gmail.com
194,-universidad-abierta-interamericana,Actuario-,2020-12-01,Trevor,yates,M,9.0,CAPITAN BERMUDEZ,Nhuang@yahoo.com
195,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-11-01,Joseph,henry,M,-42.0,CLAVERIE,Fordjessica@hotmail.com
196,-universidad-abierta-interamericana,Arquitectura,2020-12-24,Richard,johnson,M,44.0,ALIJILAN,Pamelaallen@gmail.com
197,-universidad-abierta-interamericana,Actuario-,2020-12-13,Maurice,scott,M,-32.0,ALGARROBO DEL AGUILA,Nicolethomas@yahoo.com
198,-universidad-abierta-interamericana,Diseño-industrial,2021-01-10,Daisy,barton,F,-41.0,ANTONIO TOMAS,Edean@gmail.com
199,-universidad-abierta-interamericana,Bioquímica,2020-11-09,Larry,anderson,M,-10.0,APEADERO QUIROGA,Stanleytaylor@yahoo.com
200,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-09-19,Collin,whitehead,M,-13.0,4 DE NOVIEMBRE,Pamela11@yahoo.com
201,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-11-26,Kathryn,humphrey,F,-24.0,ASCENCION,Qhardy@hotmail.com
202,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-12-02,Carlos,phillips,M,-22.0,AZOPARDO,Cynthia13@gmail.com
203,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-10,Samuel,fletcher,M,5.0,CARRIZALES,Charris@gmail.com
204,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-12-28,Lisa,gutierrez,F,22.0,ISIDRO CASANOVA,Tbrown@yahoo.com
205,-universidad-abierta-interamericana,Diseño-industrial,2020-09-13,Katherine,reid,F,3.0,ARTEAGA,Karatodd@gmail.com
206,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2021-01-12,Wanda,johnson,F,15.0,ALVAREZ,Urodriguez@gmail.com
207,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-09-26,Nichole,garrison,F,19.0,ARROYO MAGDALENA,Kennethcrawford@gmail.com
208,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-09-16,Lindsey,mason,F,26.0,AZTEAZU,Joneskenneth@gmail.com
209,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-11-14,Justin,white,M,32.0,ARROYO CASTILLO,Sabrina18@yahoo.com
210,-universidad-abierta-interamericana,Diseño-industrial,2020-09-27,Preston,martinez,M,2.0,AERO CLUB CANAL,Thomaskendra@gmail.com
211,-universidad-abierta-interamericana,Bioquímica,2020-12-28,Natasha,miller,F,-4.0,TEMPERLEY,Patriciabaker@hotmail.com
212,-universidad-abierta-interamericana,Técnico-para-bioterios-,2021-01-31,Shane,blackwell,M,19.0,HOSPITAL NECOCHEA,Hollycabrera@yahoo.com
213,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-11-18,Dale,martinez,M,7.0,LIBERTAD,Alyssa38@yahoo.com
214,-universidad-abierta-interamericana,Ingeniería-en-informática,2021-01-24,Nicholas,barber,M,32.0,ALDECON,Meredith50@gmail.com
215,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-12-15,Angela,reid,F,33.0,BELLA VISTA,Benjaminhenderson@hotmail.com
216,-universidad-abierta-interamericana,Diseño-industrial,2020-10-09,Raymond,rowland,M,-1.0,ALMACEN LA COLINA,Roberthernandez@yahoo.com
217,-universidad-abierta-interamericana,Arquitectura,2020-12-29,Ricardo,walker,M,7.0,GENTE GRANDE,Ryanswanson@hotmail.com
218,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-11-14,Jason,hurst,M,0.0,CAMPO CRISOL,Fprince@yahoo.com
219,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-05,Megan,roach,F,3.0,COLONIA DUPORTAL,Bakerdanielle@gmail.com
220,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-27,Christopher,spears,M,31.0,CASEROS,Kmeyer@yahoo.com
221,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-12-27,Gabriel,austin,M,13.0,CHIVILCOY,Anelson@yahoo.com
222,-universidad-abierta-interamericana,Técnico-para-bioterios-,2021-01-05,Bethany,herman,F,-18.0,SAN MAYOL,Melissawilliams@hotmail.com
223,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-30,Trevor,duncan,M,21.0,BUENA NUEVA,Dsmith@hotmail.com
224,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2021-01-25,Parker,bell,M,-33.0,BARRIO EL TONTAL,Greenallen@yahoo.com
225,-universidad-abierta-interamericana,Bioquímica,2020-10-02,Walter,padilla,M,47.0,ADOLFO GONZALES CHAVES,Amejia@gmail.com
226,-universidad-abierta-interamericana,Arquitectura,2020-09-23,Danielle,schmidt,F,-45.0,ARROYO EL MOCHO,Christine69@hotmail.com
227,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-11-26,Beverly,smith,F,6.0,CARLOS SPEGAZZINI,Joymartinez@gmail.com
228,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-12-27,Matthew,cowan,M,13.0,CAMPO DE LOS ANDES,Loripoole@yahoo.com
229,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-10-05,Victoria,meyers,F,-23.0,ALVAREZ DE TOLEDO,Hawkinsjennifer@hotmail.com
230,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-12-13,Evelyn,lane,F,-44.0,CABURE,Bradyyoung@gmail.com
231,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2021-01-06,Timothy,fisher,M,10.0,1 DE MAYO,Osmith@yahoo.com
232,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-09-02,Christina,collins,F,0.0,QUILMES OESTE,Michaelharris@gmail.com
233,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-10-11,James,gregory,M,-44.0,DEFERRARI,Clarkbrian@hotmail.com
234,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-09-19,John,sanchez,M,10.0,BAJO HONDO,Andreclark@yahoo.com
235,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-22,Brenda,schmidt,F,-7.0,CABRERIA,Glee@yahoo.com
236,-universidad-abierta-interamericana,Bioquímica,2020-11-13,Carla,brooks,F,45.0,CHOLILA,Russellmichelle@hotmail.com
237,-universidad-abierta-interamericana,Agronomía,2021-01-13,Mark,frye,M,12.0,25 DE MAYO,Ramirezstephanie@gmail.com
238,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-11-13,Frank,diaz,M,31.0,COLONIA RUSA,Rodriguezjon@yahoo.com
239,-universidad-abierta-interamericana,Medicina,2020-11-05,Kristen,maldonado,F,30.0,AVENA,Padillateresa@hotmail.com
240,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-11-26,Alexis,gonzalez,F,42.0,ALMACEN CASTRO,Lisasandoval@yahoo.com
241,-universidad-abierta-interamericana,Agronomía,2021-01-16,Erin,bryant,F,27.0,COSTA GRANDE,Jonespamela@yahoo.com
242,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-12-10,Carolyn,marquez,F,-7.0,BAJO DE LOS HUESOS,Wilsonadriana@hotmail.com
243,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-09-30,Amy,morris,F,12.0,4 DE NOVIEMBRE,Riddlechristopher@gmail.com
244,-universidad-abierta-interamericana,Agronomía,2020-10-01,Marc,smith,M,-35.0,JOSE MARIA BLANCO,Lorettaalexander@hotmail.com
245,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-11-08,Johnny,reid,M,-26.0,ALGARROBO,Marshallzachary@gmail.com
246,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-12-24,Lee,leach,M,18.0,ABRA BAYA,Nfoster@gmail.com
247,-universidad-abierta-interamericana,Contador-público-,2020-12-27,Kathleen,paul,F,-36.0,OCHENTA Y CUATRO,Hmiller@hotmail.com
248,-universidad-abierta-interamericana,Contador-público-,2020-10-02,Brandon,jones,M,14.0,CAMPO GIMENEZ,Vgarcia@yahoo.com
249,-universidad-abierta-interamericana,Agronomía,2020-11-21,Peter,keller,M,52.0,COLONIA BEAUFORT,Cmendoza@yahoo.com
250,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-09-30,Colin,smith,M,-11.0,LONGCHAMPS,Wendysherman@gmail.com
251,-universidad-abierta-interamericana,Diseño-industrial,2020-11-11,Andrew,mills,M,33.0,KILOMETRO 47,Calebcarrillo@hotmail.com
252,-universidad-abierta-interamericana,Bioquímica,2020-09-20,Joshua,simpson,M,-30.0,ADOLFO J POMAR,Brett13@hotmail.com
253,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2020-10-25,Dustin,scott,M,46.0,ALMACEN EL DESCANSO,Acampbell@gmail.com
254,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2021-01-25,Jeffrey,cowan,M,-39.0,ARROYO CLARO,Edwardsamber@yahoo.com
255,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-12-26,Dylan,smith,M,-45.0,CARLOS SALAS,Qschultz@yahoo.com
256,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-09-17,Gregory,mcdonald,M,-38.0,ESPARTILLAR,Patriciaedwards@gmail.com
257,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-09-19,Patrick,davidson,M,-5.0,ALTO DEL PUESTO,Jenniferrobinson@hotmail.com
258,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-10-31,Kendra,drake,F,-30.0,ALIZAL,Nicholassnyder@hotmail.com
259,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-11-16,Margaret,thompson,F,43.0,GLEW,Trevorjones@yahoo.com
260,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-09-25,Michael,sawyer,M,-1.0,EL TALAR,Pamelaroberts@gmail.com
261,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-12-16,Elizabeth,gross,F,7.0,CABRED,Denise20@gmail.com
262,-universidad-abierta-interamericana,Contador-público-,2020-09-15,Derrick,zhang,M,-31.0,COLONIA ENSANCHE SAUCE,Ntate@yahoo.com
263,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-09-24,Dawn,ramirez,F,-42.0,ALTO DEL PUESTO,Kjones@gmail.com
264,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,2020-12-20,Tyler,rogers,M,42.0,DIEGO LOPEZ,Yjones@yahoo.com
265,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-10-07,Diana,lynn,F,33.0,BARRIO EL TONTAL,Orrmelanie@yahoo.com
266,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-09-30,Kristen,washington,F,-22.0,BONNEMENT,Hwatkins@yahoo.com
267,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-10-24,Karen,payne,F,34.0,DUDIGNAC,Stephanieodonnell@hotmail.com
268,-universidad-abierta-interamericana,Farmacia,2020-10-01,Edwin,dominguez,M,-17.0,CAMPO ZAVALLA,Wilsonjoshua@gmail.com
269,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-10-21,scott,jackson,M,8.0,ACEBAL,Mariowalls@yahoo.com
270,-universidad-abierta-interamericana,Actuario-,2020-11-23,Jeffrey,choi,M,-23.0,COLONIA BOMBAL Y TABANERA,Achavez@hotmail.com
271,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-09-01,Victoria,garcia,F,-23.0,ALFALAND,Anthony52@yahoo.com
272,-universidad-abierta-interamericana,Farmacia,2021-01-08,Audrey,swanson,F,-26.0,BAHIA SOLANO,Kristie47@gmail.com
273,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-10-13,Wayne,baker,M,17.0,CASTELAR,John43@hotmail.com
274,-universidad-abierta-interamericana,Licenciatura-en-artes,2020-09-13,John,holland,M,-28.0,EL GUANACO,Leonstephanie@hotmail.com
275,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2021-01-07,Rachel,smith,F,-9.0,AGUIRREZABALA,Fkane@yahoo.com
276,-universidad-abierta-interamericana,Farmacia,2020-12-08,Brianna,lopez,F,51.0,CINCO SALTOS,Michaelclark@yahoo.com
277,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-12-16,Andrew,huynh,M,4.0,EL LENGUARAZ,Sandrabrooks@hotmail.com
278,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,2020-10-15,Shelley,livingston,F,-13.0,EMPALME SAN CARLOS,Padillakathy@yahoo.com
279,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-09-14,Stephanie,smith,F,13.0,CAMPO LARGO,Rrodriguez@hotmail.com
280,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-09-28,Robert,ortiz,M,-13.0,VILLA BALLESTER,Lacey21@hotmail.com
281,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-10-12,Jessica,rogers,F,6.0,CAMPO LA RIVIERE,Merrittcarl@hotmail.com
282,-universidad-abierta-interamericana,Diseño-industrial,2020-11-18,Molly,evans,F,11.0,ESMERALDA,Hortonvincent@gmail.com
283,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-11-14,Joseph,ray,M,25.0,REMEDIOS DE ESCALADA,Eevans@hotmail.com
284,-universidad-abierta-interamericana,Licenciatura-en-administración-,2021-01-19,Joann,smith,F,-31.0,ALANICES,Beth74@yahoo.com
285,-universidad-abierta-interamericana,Medicina,2020-09-28,Kimberly,huber,F,15.0,DHO,Johnkramer@gmail.com
286,-universidad-abierta-interamericana,Actuario-,2020-11-06,Cynthia,johnson,F,2.0,CACIQUE ARIACAIQUIN,Moranandrea@yahoo.com
287,-universidad-abierta-interamericana,Técnico-para-bioterios-,2020-11-21,Andrew,johnson,M,9.0,ARTURO VATTEONE,Dale79@gmail.com
288,-universidad-abierta-interamericana,Bioquímica,2020-10-12,William,clark,M,-10.0,ATENCIO,Aaron51@gmail.com
289,-universidad-abierta-interamericana,Licenciatura-en-administración-,2020-11-18,Paul,gardner,M,7.0,ANTONIO TOMAS,Lvaughan@gmail.com
290,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2021-01-08,Cynthia,davis,F,22.0,CARLOS CASARES,Russellsteven@hotmail.com
291,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2021-01-04,Christopher,carney,M,-43.0,AVENIDA EJERCITO PARANA,Oevans@hotmail.com
292,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-09-14,Chelsea,hodge,F,52.0,ARRIBEÑOS,Luke09@gmail.com
293,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-12-02,Kenneth,gomez,M,5.0,ADOLFO ALSINA,Greenematthew@hotmail.com
294,-universidad-abierta-interamericana,Arquitectura,2021-01-29,Zachary,irwin,M,29.0,LOS LAURELES,Christian60@hotmail.com
295,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,2020-09-30,Joel,bennett,M,-22.0,ALDEA SAN JORGE,Bauerkristen@hotmail.com
296,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,2020-12-04,Alexa,freeman,F,5.0,LABARDEN,Zwood@yahoo.com
297,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-12-03,Gregory,parker,M,35.0,LA ISABEL,Laurenmurphy@hotmail.com
298,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,2020-10-28,Robert,sparks,M,-8.0,VILLA LERGA,Bellgeorge@hotmail.com
299,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-11-21,Thomas,ross,M,16.0,COLONIA EL SIMBOL,Torresmelanie@yahoo.com
300,-universidad-abierta-interamericana,Agronomía,2021-01-21,Joseph,byrd,M,-46.0,COLONIA CAMPO PIAGGIO,Hardingnicole@gmail.com
301,-universidad-abierta-interamericana,Medicina,2021-01-08,Yvonne,smith,F,-46.0,BARTOLOME MITRE,Esavage@yahoo.com
302,-universidad-abierta-interamericana,Licenciatura-en-sociología-,2021-01-10,Matthew,reed,M,7.0,LOMAS DE ZAMORA,Jwillis@gmail.com
303,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,2020-10-14,Aaron,decker,M,48.0,BARRIO TROCHA,Zpark@yahoo.com
304,-universidad-abierta-interamericana,Farmacia,2021-01-01,Debra,howell,F,47.0,LIERRA ADJEMIRO,Ericsmith@hotmail.com
305,-universidad-abierta-interamericana,Medicina,2020-10-17,Ashley,rivas,F,-38.0,EMPALME SAN CARLOS,Melvin06@hotmail.com
306,-universidad-abierta-interamericana,Licenciatura-en-artes,2021-01-15,Katherine,weaver,F,9.0,VILLA SANTOS TESEI,Grahamgloria@gmail.com
307,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-11-04,James,green,M,43.0,GENERAL GUTIERREZ,Rebeccaford@yahoo.com
308,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-12-24,Jordan,powers,M,-35.0,CULULU,Bryan59@gmail.com
309,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2020-11-18,Christian,foster,M,26.0,CAMPAMENTO SOL,Caseyharris@gmail.com
310,-universidad-abierta-interamericana,Actuario-,2021-01-13,Carla,krueger,F,4.0,ARAUJO,Evelynbenton@hotmail.com
311,-universidad-abierta-interamericana,Licenciatura-en-psicología,2020-10-17,Bryan,bridges,M,-42.0,AGUAS CALIENTES,Fordjohnny@yahoo.com
312,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-12,Alexander,smith,M,46.0,ALCARAZ 1RO,Debra24@gmail.com
313,-universidad-abierta-interamericana,Medicina,2020-09-16,Samuel,brown,M,-14.0,SAN CLEMENTE DEL TUYU,Coxryan@yahoo.com
314,-universidad-abierta-interamericana,Ingeniería-electrónica,2020-10-22,Sherry,mccoy,F,-32.0,7 DE ABRIL,Morgan18@yahoo.com
315,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-12-06,Amanda,west,F,2.0,KILOMETRO 47,Briggsdanielle@gmail.com
316,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-09-17,Craig,oliver,M,-8.0,AGUA RICA,Tsaunders@gmail.com
317,-universidad-abierta-interamericana,Agronomía,2020-09-24,Luis,vaughn,M,34.0,PUNTA LARA,James12@gmail.com
318,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2021-01-27,Jeffrey,wright,M,41.0,ARROYO CARABALLO,Austin54@gmail.com
319,-universidad-abierta-interamericana,Ingeniería-electrónica,2021-01-19,John,allen,M,-43.0,VILLA BALLESTER,Lauren82@yahoo.com
320,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,2020-10-25,Kenneth,macias,M,45.0,LOS CARDOS,Zmurphy@hotmail.com
321,-universidad-abierta-interamericana,Ingeniería-mecánica,2020-12-16,Stacey,graves,F,15.0,EL JAGUEL,Robertsoncheryl@hotmail.com
322,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,2020-09-21,Gina,marquez,F,-40.0,CUCHA CUCHA,Pbaxter@yahoo.com
323,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,2020-09-13,Jared,zimmerman,M,-30.0,BUSTAMANTE,John10@hotmail.com
324,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,2020-11-20,Clinton,herrera,M,5.0,VILLA RUIZ,Jack55@gmail.com
325,-universidad-abierta-interamericana,Ciencias-veterinarias,2020-11-15,Brandon,gutierrez,M,20.0,SAN LORENZO,Vroberts@hotmail.com
326,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,2020-09-29,Lisa,anderson,F,13.0,CONCEPCION DEL BERMEJO,Brenda83@gmail.com
327,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,2020-11-30,Yvonne,hernandez,F,-9.0,LOS LAURELES,Jbrooks@yahoo.com
328,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,2020-11-30,Matthew,guzman,M,-46.0,SAN MARCELO,Sullivanjohn@hotmail.com
329,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,2020-09-01,George,whitehead,M,6.0,9 DE JULIO,Donna68@gmail.com
330,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,2020-11-21,Vincent,thompson,M,9.0,ALGARROBO,Vrodriguez@gmail.com
331,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,2021-01-19,Karen,lopez,F,48.0,BOMBAL,Colejeremy@gmail.com
